"uuid","current","power","rtc"
"d500000c-01","7.945","81.37","1498953240"
"d500000c-01","7.964","81.76","1498953420"
"d500000c-01","7.906","80.56","1498953600"
"d500000c-01","7.945","81.37","1498953780"
"d500000c-01","7.894","80.31","1498953960"
"d500000c-01","7.909","80.62","1498954140"
"d500000c-01","7.968","81.84","1498954320"
"d500000c-01","7.941","81.28","1498954500"
"d500000c-01","7.945","81.37","1498954680"
"d500000c-01","7.894","80.31","1498954860"
"d500000c-01","7.98","82.09","1498955040"
"d500000c-01","7.996","82.42","1498955220"
"d500000c-01","7.972","81.92","1498955400"
"d500000c-01","7.976","82.01","1498955580"
"d500000c-01","8.008","82.67","1498955760"
"d500000c-01","8.008","82.67","1498955940"
"d500000c-01","8.016","82.83","1498956120"
"d500000c-01","8","82.5","1498956300"
"d500000c-01","7.96","81.68","1498956480"
"d500000c-01","7.956","81.59","1498956660"
"d500000c-01","7.992","82.34","1498956840"
"d500000c-01","7.984","82.17","1498957020"
"d500000c-01","8.027","83.06","1498957200"
"d500000c-01","8","82.5","1498957380"
"d500000c-01","7.968","81.84","1498957560"
"d500000c-01","4.078","0","1498957740"
"d500000c-01","4.071","0","1498957920"
"d500000c-01","4.055","0","1498958100"
"d500000c-01","4.024","0","1498958280"
"d500000c-01","4.063","0","1498958460"
"d500000c-01","8.176","86.13","1498958640"
"d500000c-01","9.69","117.36","1498958820"
"d500000c-01","12.561","176.57","1498959000"
"d500000c-01","12.568","176.72","1498959180"
"d500000c-01","12.545","176.24","1498959360"
"d500000c-01","12.561","176.57","1498959540"
"d500000c-01","12.514","175.6","1498959720"
"d500000c-01","12.494","175.19","1498959900"
"d500000c-01","12.459","174.47","1498960080"
"d500000c-01","12.466","174.61","1498960260"
"d500000c-01","9.827","120.18","1498960440"
"d500000c-01","9.819","120.02","1498960620"
"d500000c-01","9.835","120.35","1498960800"
"d500000c-01","9.815","119.93","1498960980"
"d500000c-01","9.858","120.82","1498961160"
"d500000c-01","8.169","85.99","1498961340"
"d500000c-01","8.125","85.08","1498961520"
"d500000c-01","8.071","83.96","1498961700"
"d500000c-01","8.074","84.03","1498961880"
"d500000c-01","8.118","84.93","1498962060"
"d500000c-01","8.059","83.72","1498962240"
"d500000c-01","4.318","0","1498962420"
"d500000c-01","4.008","0","1498962600"
"d500000c-01","4.035","0","1498962780"
"d500000c-01","4.067","0","1498962960"
"d500000c-01","4.118","0","1498963140"
"d500000c-01","4.082","0","1498963320"
"d500000c-01","4.016","0","1498963500"
"d500000c-01","4.078","0","1498963680"
"d500000c-01","4.086","0","1498963860"
"d500000c-01","4.059","0","1498964040"
"d500000c-01","4.055","0","1498964220"
"d500000c-01","4.078","0","1498964400"
"d500000c-01","4.059","0","1498964580"
"d500000c-01","4.125","0","1498964760"
"d500000c-01","4.055","0","1498964940"
"d500000c-01","4.051","0","1498965120"
"d500000c-01","4.098","0","1498965300"
"d500000c-01","4.012","0","1498965480"
"d500000c-01","4.043","0","1498965660"
"d500000c-01","4.031","0","1498965840"
"d500000c-01","4.071","0","1498966020"
"d500000c-01","4.051","0","1498966200"
"d500000c-01","4.067","0","1498966380"
"d500000c-01","4.067","0","1498966560"
"d500000c-01","7.835","79.1","1498966740"
"d500000c-01","8.278","88.23","1498966920"
"d500000c-01","8.345","89.62","1498967100"
"d500000c-01","8.251","87.68","1498967280"
"d500000c-01","8.306","88.81","1498967460"
"d500000c-01","8.298","88.65","1498967640"
"d500000c-01","8.365","90.03","1498967820"
"d500000c-01","8.298","88.65","1498968000"
"d500000c-01","8.302","88.73","1498968180"
"d500000c-01","8.357","89.86","1498968360"
"d500000c-01","8.278","88.23","1498968540"
"d500000c-01","8.259","87.84","1498968720"
"d500000c-01","8.259","87.84","1498968900"
"d500000c-01","8.263","87.92","1498969080"
"d500000c-01","8.29","88.48","1498969260"
"d500000c-01","8.325","89.2","1498969440"
"d500000c-01","8.31","88.89","1498969620"
"d500000c-01","8.267","88.01","1498969800"
"d500000c-01","8.263","87.92","1498969980"
"d500000c-01","8.27","88.07","1498970160"
"d500000c-01","8.263","87.92","1498970340"
"d500000c-01","8.243","87.51","1498970520"
"d500000c-01","8.302","88.73","1498970700"
"d500000c-01","8.282","88.32","1498970880"
"d500000c-01","8.294","88.56","1498971060"
"d500000c-01","8.278","88.23","1498971240"
"d500000c-01","8.294","88.56","1498971420"
"d500000c-01","8.306","88.81","1498971600"
"d500000c-01","8.353","89.78","1498971780"
"d500000c-01","8.306","88.81","1498971960"
"d500000c-01","8.255","87.76","1498972140"
"d500000c-01","8.267","88.01","1498972320"
"d500000c-01","8.267","88.01","1498972500"
"d500000c-01","8.251","87.68","1498972680"
"d500000c-01","8.278","88.23","1498972860"
"d500000c-01","8.239","87.43","1498973040"
"d500000c-01","8.286","88.4","1498973220"
"d500000c-01","8.314","88.98","1498973400"
"d500000c-01","8.27","88.07","1498973580"
"d500000c-01","8.259","87.84","1498973760"
"d500000c-01","8.251","87.68","1498973940"
"d500000c-01","8.278","88.23","1498974120"
"d500000c-01","8.306","88.81","1498974300"
"d500000c-01","8.321","89.12","1498974480"
"d500000c-01","8.267","88.01","1498974660"
"d500000c-01","8.321","89.12","1498974840"
"d500000c-01","8.286","88.4","1498975020"
"d500000c-01","8.251","87.68","1498975200"
"d500000c-01","8.259","87.84","1498975380"
"d500000c-01","8.247","87.59","1498975560"
"d500000c-01","8.243","87.51","1498975740"
"d500000c-01","8.302","88.73","1498975920"
"d500000c-01","8.306","88.81","1498976100"
"d500000c-01","8.274","88.15","1498976280"
"d500000c-01","8.267","88.01","1498976460"
"d500000c-01","8.259","87.84","1498976640"
"d500000c-01","8.255","87.76","1498976820"
"d500000c-01","8.278","88.23","1498977000"
"d500000c-01","8.306","88.81","1498977180"
"d500000c-01","8.27","88.07","1498977360"
"d500000c-01","8.294","88.56","1498977540"
"d500000c-01","8.27","88.07","1498977720"
"d500000c-01","8.255","87.76","1498977900"
"d500000c-01","8.216","86.96","1498978080"
"d500000c-01","8.247","87.59","1498978260"
"d500000c-01","8.196","86.54","1498978440"
"d500000c-01","8.22","87.04","1498978620"
"d500000c-01","8.208","86.79","1498978800"
"d500000c-01","8.216","86.96","1498978980"
"d500000c-01","8.22","87.04","1498979160"
"d500000c-01","8.22","87.04","1498979340"
"d500000c-01","8.216","86.96","1498979520"
"d500000c-01","8.204","86.71","1498979700"
"d500000c-01","8.235","87.35","1498979880"
"d500000c-01","8.188","86.38","1498980060"
"d500000c-01","8.204","86.71","1498980240"
"d500000c-01","8.212","86.87","1498980420"
"d500000c-01","8.227","87.18","1498980600"
"d500000c-01","8.196","86.54","1498980960"
"d500000c-01","8.251","87.68","1498981140"
"d500000c-01","8.184","86.3","1498981320"
"d500000c-01","8.212","86.87","1498981500"
"d500000c-01","8.212","86.87","1498981680"
"d500000c-01","8.2","86.63","1498981860"
"d500000c-01","8.255","87.76","1498982040"
"d500000c-01","8.223","87.1","1498982220"
"d500000c-01","8.243","87.51","1498982400"
"d500000c-01","8.192","86.46","1498982580"
"d500000c-01","8.22","87.04","1498982760"
"d500000c-01","8.2","86.63","1498982940"
"d500000c-01","8.196","86.54","1498983120"
"d500000c-01","8.239","87.43","1498983300"
"d500000c-01","8.161","85.82","1498983480"
"d500000c-01","8.176","86.13","1498983660"
"d500000c-01","8.172","86.05","1498983840"
"d500000c-01","8.157","85.74","1498984020"
"d500000c-01","8.172","86.05","1498984200"
"d500000c-01","8.18","86.21","1498984380"
"d500000c-01","8.184","86.3","1498984560"
"d500000c-01","8.161","85.82","1498984740"
"d500000c-01","8.149","85.57","1498984920"
"d500000c-01","8.125","85.08","1498985100"
"d500000c-01","8.169","85.99","1498985280"
"d500000c-01","8.149","85.57","1498985460"
"d500000c-01","8.122","85.02","1498985640"
"d500000c-01","8.153","85.66","1498985820"
"d500000c-01","8.153","85.66","1498986000"
"d500000c-01","8.149","85.57","1498986180"
"d500000c-01","8.129","85.16","1498986360"
"d500000c-01","8.129","85.16","1498986540"
"d500000c-01","8.133","85.24","1498986720"
"d500000c-01","8.145","85.49","1498986900"
"d500000c-01","8.125","85.08","1498987080"
"d500000c-01","8.133","85.24","1498987260"
"d500000c-01","8.11","84.77","1498987440"
"d500000c-01","8.149","85.57","1498987620"
"d500000c-01","8.106","84.69","1498987800"
"d500000c-01","8.098","84.52","1498987980"
"d500000c-01","8.133","85.24","1498988160"
"d500000c-01","8.098","84.52","1498988340"
"d500000c-01","8.161","85.82","1498988520"
"d500000c-01","8.145","85.49","1498988700"
"d500000c-01","8.18","86.21","1498988880"
"d500000c-01","8.122","85.02","1498989060"
"d500000c-01","8.149","85.57","1498989240"
"d500000c-01","8.149","85.57","1498989420"
"d500000c-01","8.129","85.16","1498989600"
"d500000c-01","8.118","84.93","1498989780"
"d500000c-01","8.067","83.88","1498989960"
"d500000c-01","8.11","84.77","1498990140"
"d500000c-01","8.141","85.41","1498990320"
"d500000c-01","8.118","84.93","1498990500"
"d500000c-01","8.122","85.02","1498990680"
"d500000c-01","8.122","85.02","1498990860"
"d500000c-01","8.125","85.08","1498991040"
"d500000c-01","8.059","83.72","1498991220"
"d500000c-01","8.122","85.02","1498991400"
"d500000c-01","8.071","83.96","1498991580"
"d500000c-01","8.114","84.85","1498991760"
"d500000c-01","8.082","84.19","1498991940"
"d500000c-01","8.055","83.63","1498992120"
"d500000c-01","8.047","83.47","1498992300"
"d500000c-01","8.102","84.6","1498992480"
"d500000c-01","8.09","84.36","1498992660"
"d500000c-01","8.106","84.69","1498992840"
"d500000c-01","8.09","84.36","1498993020"
"d500000c-01","8.063","83.8","1498993200"
"d500000c-01","8.09","84.36","1498993380"
"d500000c-01","8.082","84.19","1498993560"
"d500000c-01","8.098","84.52","1498993740"
"d500000c-01","8.094","84.44","1498993920"
"d500000c-01","8.094","84.44","1498994100"
"d500000c-01","8.106","84.69","1498994280"
"d500000c-01","8.031","83.14","1498994460"
"d500000c-01","8.086","84.27","1498994640"
"d500000c-01","8.067","83.88","1498994820"
"d500000c-01","8.071","83.96","1498995000"
"d500000c-01","8.008","82.67","1498995180"
"d500000c-01","8.055","83.63","1498995360"
"d500000c-01","8.145","85.49","1498995540"
"d500000c-01","8.059","83.72","1498995720"
"d500000c-01","8.067","83.88","1498995900"
"d500000c-01","8.039","83.3","1498996080"
"d500000c-01","8.059","83.72","1498996260"
"d500000c-01","8.039","83.3","1498996440"
"d500000c-01","8.082","84.19","1498996620"
"d500000c-01","8.067","83.88","1498996800"
"d500000c-01","8.039","83.3","1498996980"
"d500000c-01","8.008","82.67","1498997160"
"d500000c-01","8.039","83.3","1498997340"
"d500000c-01","8.035","83.22","1498997520"
"d500000c-01","8.047","83.47","1498997700"
"d500000c-01","8.063","83.8","1498997880"
"d500000c-01","8.114","84.85","1498998060"
"d500000c-01","8.071","83.96","1498998240"
"d500000c-01","8.063","83.8","1498998420"
"d500000c-01","8.051","83.55","1498998600"
"d500000c-01","8.098","84.52","1498998780"
"d500000c-01","8.039","83.3","1498998960"
"d500000c-01","8.039","83.3","1498999140"
"d500000c-01","8.074","84.03","1498999320"
"d500000c-01","8.027","83.06","1498999500"
"d500000c-01","8.09","84.36","1498999680"
"d500000c-01","8.078","84.11","1498999860"
"d500000c-01","8.055","83.63","1499000040"
"d500000c-01","8.016","82.83","1499000220"
"d500000c-01","8.055","83.63","1499000400"
"d500000c-01","8.043","83.39","1499000580"
"d500000c-01","8.039","83.3","1499000760"
"d500000c-01","8.09","84.36","1499000940"
"d500000c-01","8.102","84.6","1499001120"
"d500000c-01","8.055","83.63","1499001300"
"d500000c-01","8.035","83.22","1499001480"
"d500000c-01","8.043","83.39","1499001660"
"d500000c-01","8.043","83.39","1499002020"
"d500000c-01","8.031","83.14","1499002200"
"d500000c-01","8.051","83.55","1499002380"
"d500000c-01","8.043","83.39","1499002560"
"d500000c-01","8.067","83.88","1499002740"
"d500000c-01","8.051","83.55","1499002920"
"d500000c-01","8.059","83.72","1499003100"
"d500000c-01","8.024","83","1499003280"
"d500000c-01","8.004","82.58","1499003460"
"d500000c-01","8.074","84.03","1499003640"
"d500000c-01","8.043","83.39","1499003820"
"d500000c-01","8","82.5","1499004000"
"d500000c-01","8.031","83.14","1499004180"
"d500000c-01","8.024","83","1499004360"
"d500000c-01","8.047","83.47","1499004540"
"d500000c-01","8.047","83.47","1499004720"
"d500000c-01","8.051","83.55","1499004900"
"d500000c-01","8.067","83.88","1499005080"
"d500000c-01","8.027","83.06","1499005260"
"d500000c-01","7.988","82.25","1499005440"
"d500000c-01","8.071","83.96","1499005620"
"d500000c-01","8.012","82.75","1499005800"
"d500000c-01","8.039","83.3","1499005980"
"d500000c-01","8.051","83.55","1499006160"
"d500000c-01","8.059","83.72","1499006340"
"d500000c-01","8.024","83","1499006520"
"d500000c-01","8.051","83.55","1499006700"
"d500000c-01","8.008","82.67","1499006880"
"d500000c-01","8.078","84.11","1499007060"
"d500000c-01","7.988","82.25","1499007240"
"d500000c-01","8.024","83","1499007420"
"d500000c-01","7.968","81.84","1499007600"
"d500000c-01","8.016","82.83","1499007780"
"d500000c-01","8.047","83.47","1499007960"
"d500000c-01","8.016","82.83","1499008140"
"d500000c-01","8.004","82.58","1499008320"
"d500000c-01","7.976","82.01","1499008500"
"d500000c-01","8.004","82.58","1499008680"
"d500000c-01","8.004","82.58","1499008860"
"d500000c-01","7.976","82.01","1499009040"
"d500000c-01","7.976","82.01","1499009220"
"d500000c-01","7.98","82.09","1499009400"
"d500000c-01","7.976","82.01","1499009580"
"d500000c-01","7.972","81.92","1499009760"
"d500000c-01","7.988","82.25","1499009940"
"d500000c-01","7.941","81.28","1499010120"
"d500000c-01","7.953","81.53","1499010300"
"d500000c-01","7.984","82.17","1499010480"
"d500000c-01","7.98","82.09","1499010660"
"d500000c-01","7.921","80.87","1499010840"
"d500000c-01","7.941","81.28","1499011020"
"d500000c-01","7.941","81.28","1499011200"
"d500000c-01","7.941","81.28","1499011380"
"d500000c-01","7.906","80.56","1499011560"
"d500000c-01","7.968","81.84","1499011740"
"d500000c-01","7.988","82.25","1499011920"
"d500000c-01","7.96","81.68","1499012100"
"d500000c-01","7.988","82.25","1499012280"
"d500000c-01","7.953","81.53","1499012460"
"d500000c-01","7.949","81.45","1499012640"
"d500000c-01","7.972","81.92","1499012820"
"d500000c-01","7.941","81.28","1499013000"
"d500000c-01","7.945","81.37","1499013180"
"d500000c-01","7.945","81.37","1499013360"
"d500000c-01","7.972","81.92","1499013540"
"d500000c-01","7.96","81.68","1499013720"
"d500000c-01","7.933","81.12","1499013900"
"d500000c-01","7.964","81.76","1499014080"
"d500000c-01","7.929","81.04","1499014260"
"d500000c-01","7.968","81.84","1499014440"
"d500000c-01","7.925","80.95","1499014620"
"d500000c-01","7.921","80.87","1499014800"
"d500000c-01","7.933","81.12","1499014980"
"d500000c-01","7.929","81.04","1499015160"
"d500000c-01","7.945","81.37","1499015340"
"d500000c-01","7.996","82.42","1499015520"
"d500000c-01","7.906","80.56","1499015700"
"d500000c-01","7.909","80.62","1499015880"
"d500000c-01","7.933","81.12","1499016060"
"d500000c-01","7.921","80.87","1499016240"
"d500000c-01","7.874","79.9","1499016420"
"d500000c-01","7.929","81.04","1499016600"
"d500000c-01","7.96","81.68","1499016780"
"d500000c-01","7.937","81.2","1499016960"
"d500000c-01","7.921","80.87","1499017140"
"d500000c-01","7.909","80.62","1499017320"
"d500000c-01","7.894","80.31","1499017500"
"d500000c-01","7.972","81.92","1499017680"
"d500000c-01","7.906","80.56","1499017860"
"d500000c-01","7.929","81.04","1499018040"
"d500000c-01","7.941","81.28","1499018220"
"d500000c-01","7.913","80.71","1499018400"
"d500000c-01","7.933","81.12","1499018580"
"d500000c-01","7.913","80.71","1499018760"
"d500000c-01","7.945","81.37","1499018940"
"d500000c-01","7.933","81.12","1499019120"
"d500000c-01","7.898","80.4","1499019300"
"d500000c-01","7.894","80.31","1499019480"
"d500000c-01","7.906","80.56","1499019660"
"d500000c-01","7.913","80.71","1499019840"
"d500000c-01","7.913","80.71","1499020020"
"d500000c-01","7.894","80.31","1499020200"
"d500000c-01","7.925","80.95","1499020380"
"d500000c-01","7.917","80.79","1499020560"
"d500000c-01","7.937","81.2","1499020740"
"d500000c-01","7.96","81.68","1499020920"
"d500000c-01","7.913","80.71","1499021100"
"d500000c-01","7.953","81.53","1499021280"
"d500000c-01","7.964","81.76","1499021460"
"d500000c-01","7.933","81.12","1499021640"
"d500000c-01","7.972","81.92","1499021820"
"d500000c-01","7.898","80.4","1499022000"
"d500000c-01","7.988","82.25","1499022180"
"d500000c-01","7.921","80.87","1499022360"
"d500000c-01","7.949","81.45","1499022540"
"d500000c-01","7.968","81.84","1499022720"
"d500000c-01","7.933","81.12","1499022900"
"d500000c-01","7.906","80.56","1499023080"
"d500000c-01","7.898","80.4","1499023260"
"d500000c-01","7.945","81.37","1499023440"
"d500000c-01","7.968","81.84","1499023620"
"d500000c-01","8.012","82.75","1499023800"
"d500000c-01","7.929","81.04","1499023980"
"d500000c-01","7.925","80.95","1499024160"
"d500000c-01","7.941","81.28","1499024340"
"d500000c-01","7.929","81.04","1499024520"
